SOGTRKA12A8C137D72	Somos Gitanos	2001	0.523166108	AR2UQQ51187B9AC816	289146	222.92853	3.291	216.213	118.056	4	7	-5.057	1	flamenco
SOGTROT12A67020FF3	Not Homophobic/The Word Is "Cock" (Spoken Word) (Album Version)	2000	0.299877488	ARKQN8X1187B99221C	8759	217.10322	0	210.321	105.006	5	4	-14.031	1	comedy
SOGTRVF12A8C1363B5	I'm Thinking Tonight Of My Blue Eyes	0	NA	ARYJSY01187B9B7C65	423558	171.80689	0	164.937	168.897	4	7	-15.149	1	bluegrass
SOGTVGQ12A8C13952B	You Are!	0	0	ARM86R71187FB4CBB4	208424	409.91302	0.485	402.088	124.988	4	1	-12.066	1	tech house
SOGTWZP12AB018545B	Only If You Live There	0	0	ARMOBJT11F50C4A101	457892	419.76118	0.241	409.263	131.611	4	6	-10.383	1	free jazz
SOGTZDE12AB017E44A	I'm A Believer	0	NA	ARUBX2Y1187B99CD25	345122	229.35465	0	224.972	91.995	4	7	-4.268	1	lovers rock
SOGUAJP12AC468D88E	Accept Me	0	NA	AR449OQ1187B99B25E	782401	168.93342	0.665	160.705	81.311	4	5	-15.321	1	boogaloo
SOGUDEQ12A6D4FAB25	Everywhere (Dream Album Version)	0	0	ARHTRR71187B98F305	46231	228.72771	0.253	216.3	124.104	4	7	-8.278	1	ccm
SOGUDRH12AB0189A45	Song Of Australia - Canto 6 (2009 Digital Remaster)	0	NA	AR3UFKE1187B9B186E	569275	494.15791	0.108	480.56	134.828	3	8	-16.708	1	parody
SOGUEML12AB01850DA	Pop dat shit	0	NA	ARTKOGW1241B9CD42B	598135	217.05098	0.549	206.013	160.043	4	7	-14.363	1	detroit techno
SOGUFFP12A8C13FE41	Mamma's Kitchen	0	0.419674279	AR2O3B51187B98CD94	310374	103.65342	0.31	96.52	85.199	4	7	-11.914	1	ccm
SOGUGOR12A8C1316DF	So(u)l Invictus	2004	0.340922756	ARNHJHU1187B98F79C	144671	190.87628	0.107	187.06	105.061	4	7	-4.67	0	doom metal
SOGUHFC12AC46895A7	Turn It Up	0	NA	ARRZNPS124207806FA	604916	375.48363	0	361.558	137.976	4	2	-3.506	1	breakbeat
SOGUTKT12A8C1442E4	Merry-Go-Runaround	2003	NA	ARK0TRD1187FB3BDE5	378613	147.722	0	147.722	133.325	1	8	-13.21	1	jump blues
SOGUUJV12A8C137B8D	Hold the key	0	0.265861049	AR7074B1187FB4C39B	204991	218.72281	0.183	209.908	140.097	4	4	-5.221	0	europop
SOGUUTM12A58A7AAD9	From the Gardner Meditations: African Tarantella	2006	0.278459179	AR6MIU31187B994603	45508	538.27873	0.357	526.356	70.875	1	1	-12.169	0	hard bop
SOGUVEM12A58A7E90C	Sometimes I	1979	0.494489518	AREENKN1187B98F35D	106026	230.66077	0.363	223.37	113.11	4	2	-11.425	1	trip hop
SOGVDLQ12A58A7E3C5	Comin' Home	2007	0.265861049	ARWC3XN1187B9A8D82	258315	346.51383	0.235	328.771	88.344	5	7	-5.802	1	hard rock
SOGVEVK12AB018502B	Zearocks (LP Version)	1993	0	ARZ7IH41187FB3B8F5	759417	84.74077	0	84.741	101.87	4	11	-9.201	1	hip hop
SOGVFPJ12A6D4F8105	Bury Me	0	NA	AROLZEM1187B9A805E	80685	235.2322	2.334	222.656	164.972	3	7	-8.892	0	avantgarde metal
SOGVJTG12A6701E991	Angel	1987	0.415049772	AR12F2S1187FB56EEF	419069	335.33342	0	335.333	76.096	1	2	-5.763	1	blues-rock
SOGVKJE12AB017DA9C	Linda mariposa	0	NA	ARARFT81187FB41EEA	386073	133.95546	0	128.377	95.971	4	0	-6.013	1	louisiana blues
SOGVLDM12AB017F0A2	Happiness Is Loving You	0	NA	ARUBX2Y1187B99CD25	345122	178.15465	0	171.683	159.728	4	4	-6.536	1	lovers rock
SOGVOOU12A8AE4643A	Sun Shower - Cadence Weapon Remix (Cd)	2007	0	ARU9KWP1187B98B2A7	135138	316.21179	0	312.784	129.993	4	11	-7.64	0	alternative hip hop
SOGVORW12A8C13C6E5	Wei Liang	0	0.499664862	AR0QS8F1187B9ADC96	165660	213.91628	0	207.557	98.991	4	4	-4.934	1	chinese music
SOGVPUQ12AC468BCA8	Humppa	2009	NA	ARSIECN1257509EBB0	688967	214.36036	0.061	207.499	109.293	1	2	-12.246	0	humppa
SOGVQGJ12AB017F169	Ten Tonne	2005	0.392008772	AR62SOJ1187FB47BB5	546323	337.68444	0	326.995	174.993	4	4	-5.134	0	breakbeat
SOGVRHK12A8AE47FFB	Estate	0	NA	ARNILB71187B99EC88	281210	431.64689	0.738	421.97	106.219	1	11	-14.621	0	hard bop
SOGVRQG12A58A7E69B	Epilog	2003	NA	ARIULTJ1187B9A2017	272685	53.39383	2.723	47.119	160.409	7	1	-31.412	1	british pop
SOGVTFI12A8C13F248	Left Alone...	2007	NA	ARLIIVS1187FB5583B	245189	93.33506	0.194	88.108	69.979	1	9	-33.662	0	chamber music
SOGVVLP12A8C1363F1	Stop The World	2004	0.676548906	ARCPY7O1187FB5C0B7	291849	195.65669	1.53	193.312	144.721	4	6	-3.044	0	power pop
SOGVWMA12A8C1379BA	Signs Of Insanity	0	0.266955186	ARVD9M11187FB49291	208683	277.81179	0.09	277.812	133.005	4	11	-5.431	1	dubstep
SOGVWVG12A6D4FCD8A	Death Of Neira	2003	0.450992312	ARNHJHU1187B98F79C	127851	272.69179	0.461	272.692	121.949	4	9	-5.028	0	doom metal
SOGVYSA12A8AE47E6A	Did You Ever Go Sailin'	0	NA	ARNLOIO11F4C841019	134775	194.01098	0	194.011	103.694	4	6	-14.665	1	bluegrass
SOGVZCB12AB0180FC0	Nadie Como Tu	0	NA	ARLFH5Y1187FB44A89	627129	288.39138	0.167	281.519	192.021	7	7	-6.311	1	salsa
SOGWCWD12AB017FC95	Money Make The World Go Around	0	0.221756119	ARRXG5Y1187B9AA016	266372	254.09261	0.073	233.006	93.988	4	7	-5.871	1	rap
SOGWCZV12AC468C081	Adios Pampa Mia	0	NA	ARYN8YT1187FB38396	747117	198.50404	0	196.209	121.878	1	0	-8.972	1	latin pop
SOGWDQX12AB0185701	Shrivasta	0	0.265861049	ARNBFWO1187FB4D1DD	495559	238.57587	0	223.631	148.524	4	9	-13.7	0	celtic
SOGWECM12AAF3B477E	Represent	0	0.247715462	ARPINYO12454A2E4AB	771319	122.56608	0.136	122.566	142.253	4	6	-5.766	1	straight edge
SOGWEYN12A8C137359	Gracieusette	0	0.36036632	AROVSYC119B3403921	263687	157.51791	2.345	155.051	225.812	3	9	-13.963	1	gypsy jazz
SOGWIBP12AB017E424	Yang Guang He Xu	0	NA	AR9E43L1187FB566FA	337123	270.10567	3.953	252.244	131.889	4	6	-9.592	1	chinese music
SOGWIIH12A8C137323	Somewhere Out There (Album Version)	0	0.254989976	ARDIKTV11F43A69FA4	203256	283.0624	0.479	270.669	136.177	4	10	-9.372	1	jazz funk
SOGWIQR12A8C144C22	It's A Secret	1995	0.427446572	AR07VS41187FB37944	428130	193.90649	0.421	181.255	88.58	4	7	-9.984	1	pop rock
SOGWIQS12A8C1339B1	Sweet Defeat	0	0.304169503	ARBR7II1187B9B821E	86789	227.00363	0	221.785	86.09	3	5	-3.861	0	post-grunge
SOGWNDQ12A58A7A20D	Satin Doll	1987	0	ARM891J1187B991327	453925	246.80444	0.163	240.663	137.11	4	0	-19.802	1	smooth jazz
SOGWNKK12A6701D95A	Half The Fun	2004	0.702289777	ARVN9FZ1187FB393F1	2308	174.602	0.241	172.141	142.01	4	11	-4.022	1	indie rock
SOGWPDK12A81C2242F	Unemployed Black Astronaut	2005	0.55964661	ARU9KWP1187B98B2A7	131510	240.71791	0.235	229.918	123.998	5	8	-5.281	1	alternative hip hop
SOGWPOW12A8C142356	Eastern Magic	0	0.340241079	ARO8LVR1187B9A0DE5	779625	277.10649	0	277.106	90.002	4	0	-13.548	1	ethnic
SOGWSIE12AB018A5CA	So Many Reasons	0	0	ARMZ4PD1187B9ACBCD	590999	206.81098	0	191.338	134.173	4	6	-8.458	0	power pop
SOGWUAE12A6D4FCE22	My Baby	0	0	ARNEL2O1187FB4421A	227369	880.92689	0.489	867.962	114.268	4	4	-13.206	1	delta blues
SOGWWAU12AB0188844	In The Valley Of The Moon	0	NA	ARQGYP71187FB44566	816250	165.61587	0.311	160.415	96.801	3	3	-20.779	1	classic country
SOGWZBN12A6D4F6AB2	Through The Wire	2003	NA	ARRH63Y1187FB47783	30801	271.25506	0.363	259.692	166.037	4	7	-5.227	1	hip hop
SOGXADW12AB0183042	No Mercy Remix (Cade Money Remix)	2007	NA	AR16T2D1187B98ABF4	454569	239.33342	0	234.33	179.912	4	1	-6.947	0	hip hop
SOGXENE12AB01854EB	The Dance Of Europe	2001	0.355285536	ARQFKVO1187B9B1777	559962	135.8624	0.311	132.888	99.959	5	1	-3.312	0	shock rock
SOGXFIF12A58A78CC4	Hanging On (Medium Key Performance Track Without Background Vocals)	0	0.236420182	AR5LZJD1187FB4C5E5	696947	204.06812	0.415	193.562	160.165	4	6	-5.157	1	ccm
SOGXFXZ12A8C132E70	Rain from the Skies Mix 2	0	0.56574994	ARZZRK91187B9A5CA5	823059	157.57016	0	151.11	157.446	4	10	-8.884	1	rock steady
SOGXGUK12A6D4FC1B4	A Man Can Only Stand Just So Much Pain (Bonus Track)	1970	0.369053604	ARCZ20M1187FB49687	176428	152.842	3.257	146.239	122.236	4	7	-16.834	1	country rock
SOGXHEG12AB018653E	It Makes No Difference Now	1992	0	AR0RCMP1187FB3F427	663761	133.32853	0	130.009	160.839	1	4	-9.983	1	classic country
SOGXKOP12A58A7FA1C	For Your Passion My Love	2007	0.265861049	ARFEV5S1187B99F2EA	606234	307.09506	0	296.385	126.976	4	9	-15.226	0	meditation
SOGXKPF12A582916B9	666lb. Bongsession	2002	NA	ARRH2S81187B98C8AA	238284	475.11465	0.171	470.912	89.997	3	4	-6.499	1	stoner metal
SOGXMVM12A8C130C02	Susan Said	0	NA	ARJA5XT1187B9B89AA	192602	261.74649	0.444	249.289	158.029	4	11	-6.966	0	chinese music
SOGXQRO12A8AE47D50	Complain	2006	0	ARN03F71187FB4E3F4	350343	212.71465	0.427	205.311	128.689	4	0	-11.26	1	neo soul
SOGXQSQ12AF729F79A	We Are The Ones (Lounge Version)	2007	NA	ARY02GH1187B99B223	529445	273.34485	0.241	260.011	123.004	4	1	-7.184	1	electro
SOGXQWP12A58A7D7C8	Drunken's Man's Dream	0	NA	ARIUOLE11F4C83C703	219898	196.91057	0	187.844	151.576	4	7	-11.846	1	jug band
SOGXSOW12A8C13BE05	Fire and Ice	2004	0.401486711	AR9788H1187B9A05D1	164795	242.78159	0.221	232.716	96.716	4	7	-4.974	1	hip hop
SOGXSWA12A6D4FBC99	Fighters (feat. Matthew Santos) (Amended Album Version)	0	0.664151704	ARPFHN61187FB575F6	186933	213.34159	0.151	208.091	140.046	4	2	-10.027	1	hip hop
SOGXWAU12A8C13BDB7	Hungry People	2001	0.542084763	ARSRFOY1187B9917DA	254710	301.87057	0.409	279.667	84.56	7	0	-10.432	1	country blues
SOGXWRE12AC468BE24	Paint It Black	1966	NA	ARTXS851187FB411C7	781922	177.57995	0.346	175.078	146.913	1	7	-11.027	0	blue-eyed soul
SOGXXTV12AB018B61D	Happy Beat	0	NA	ART9Z1P1187FB36C94	714651	134.1122	0.833	131.582	191.863	1	10	-16.327	1	samba
SOGXYDI12AB01865E9	Dirty South	0	NA	ARENXFQ1187B996F17	675677	249.36444	0	246.799	145.944	4	2	-8.665	1	hip hop
SOGYBIX12A6D4FB5B8	Even A Child - Proverbs 20:11	0	0.25751012	ARID75M1187B9B8341	64371	78.81098	0.398	74.507	146.677	4	0	-13.484	1	ccm
SOGYDBB12A6D4F7D81	I Heard Her Call My Name	1968	NA	ARBFQ7L1187B9ACD48	25561	276.68853	0.304	270.414	144.562	4	0	-14.002	1	experimental rock
SOGYDSV12A8C142A33	Eddie's Pad	0	0.21001178	AREVNGE11F50C49B9A	525940	411.42812	0	389.074	111.743	4	0	-17.325	0	marimba
SOGYEFP12AF729F8DF	Platoon Goons	2009	NA	ARA7EEC1187FB4C392	459483	257.25342	0.078	244.007	97.454	4	8	-5.191	1	los angeles
SOGYGFM12A58A77D96	Your Recipe	0	NA	ARP39OU1187FB4D543	365417	242.07628	0.362	237.111	146.313	4	5	-7.097	0	roots reggae
SOGYLEI12AC4689F43	Cornerstone	0	0	ARK0VFZ1187FB4309B	688694	314.30485	0.23	310.66	103.8	3	8	-5.74	1	symphony
SOGYMWC12A6D4FBAF2	This Time (Learning To Trust Album Version)	0	0	ARU2JAB1187FB50C72	64571	241.76281	0.113	228.223	104.56	4	9	-11.809	1	ccm
SOGYRUP12AB017FB4C	Have Thine Own Way	0	0	ARFONSP11F50C4D175	455287	137.69098	0.311	125.852	121.218	4	7	-12.963	1	blues-rock
SOGYTNT12A6D4F906F	Independent Girl (feat. Malki Singh)	0	0.212166837	ARDV4XV1187FB5A3F4	39787	298.762	0.171	277.734	159.986	4	5	-8.149	1	dancehall
SOGYWNC12A58A7811F	People = Sh*t (live) (Album Version)	0	0.499445835	AR0KBXO1187B996460	528599	234.05669	3.39	228.496	100.482	4	7	-3.398	1	rap metal
SOGYXBI12AB0188309	Sizofrenija(duet Ana Nikolic&Aca Lukas)	0	0	ARQPWTM12420783719	669331	263.00036	3.576	249.678	145.893	4	1	-5.402	0	pop folk
SOGYYLE12A8C13E5EA	TerA$?slintu	0	NA	ARL6XZC1187FB3936E	217058	134.08608	4.441	130.38	133.699	1	4	-12.839	0	german pop
SOGYYUL12A6D4FB2CB	We're Out Of Gas	1990	0.447784051	ARFFDZU1187FB50682	63904	77.60934	2.699	72.15	82.556	4	5	-17.944	0	country rock
SOGYYVP12A8C14495E	Restless Spirits (World)	0	0	AREJ5K11187B993F5F	528170	170.762	0.328	163.155	203.737	3	1	-21.307	1	chamber jazz
SOGYZOF12A67020D72	Seventy Times Seven (LP Version)	0	0.265861049	ARU2JAB1187FB50C72	6988	268.01587	0	252.453	119.437	4	9	-13.474	0	ccm
SOGZAAR12AB01849A4	Sin	1989	NA	ARK9TRQ1187B99C095	497885	242.96444	3.733	231.474	85.599	3	11	-10.149	1	industrial metal
SOGZANN12AB018736A	Freedom	0	0.265861049	AR1DLF21187FB3CBF0	580619	238.49751	0	219.156	182.247	4	2	-10.996	1	ccm
SOGZIDZ12AB017F90F	All The Difference In The World	0	0	AR9UPVA1187FB51260	441002	250.38322	9.921	239.067	110	4	7	-10.753	1	country gospel
SOGZLAA12A8C137C6D	Ain't Gonna Do That No More	0	NA	AR97EHA1187B98AD5F	99934	212.00934	0.427	207.732	101.918	1	5	-23.707	1	country blues
SOGZMFD12A8C13FE4D	Mother's Little Helper	0	0.253761707	ARANDRM1187B98B446	372988	174.18404	0.462	158.778	103.047	4	2	-7.458	1	outlaw country
SOGZMUF12A67ADAE79	Death Song	2004	0.526759453	ARMDE3V1187FB3EEFB	66510	292.57098	0.09	271.935	145.185	4	4	-8.232	1	deathrock
SOGZQIX12AB018F072	Mothers Rastas	2007	0	AR2XSQR11C8A415656	586392	267.59791	5.538	252.314	160.251	4	4	-24.447	1	reggae
SOGZRCP12AC960D91D	Bigbigkiss	2000	NA	ARWSMC91187B9AD369	601523	213.39383	0	204.817	162.101	4	2	-9.559	1	power pop
SOGZVEM12A8C141494	Jones From Indiana	2003	NA	ARMEYJD1187B9A4522	238761	64.9922	0	64.992	143.251	1	8	-4.058	0	math-core
SOGZXGR12AB017F004	Rain Love	1999	0	ARDHNC31187B9A1898	532154	249.67791	4.447	236.78	80.137	4	9	-8.7	1	ccm
SOGZZEA12AB0182864	If That's True	2008	0.569505199	ARRI5MR1187FB47CAB	551717	451.29098	0	443.077	106.187	4	1	-12.242	1	latin jazz
SOHAAZA12AC3DFB71C	Inrtoduction "Hing Hye Srder	0	NA	ARTXJFJ1241B9C55EF	594943	476.47302	3.756	465.769	67.886	4	9	-14.369	0	patriotic
SOHABTD12AB0186D83	Ma vie n'est pas la tienne (album)	2009	0.471578248	ARF1NWV1187FB39A97	679132	237.71383	0.131	229.959	112.965	4	6	-7.881	0	europop
SOHADGT12A8C13C740	Respect This Hustle (Explicit Album Version)	0	0.614747884	ARBS1OC1187FB44CAF	112167	266.84036	0.165	262.815	87.525	4	1	-4.919	0	gangster rap
SOHAFCN12AF72A2AEE	Unicorn	0	NA	AR681HS1187FB5BBFE	102367	618.23955	0.16	607.33	131.292	4	3	-13.61	1	jazz fusion
SOHAGSO12AB0185C31	Trace Of Time	0	0	ARHDQMJ11F50C4F61E	451199	319.7122	0.316	289.28	119.534	3	10	-15.857	1	trance
SOHAHVO12AB017D096	LDN (Warbox Original Cut Dub)	2009	NA	ARKZJ301187FB521B2	435057	234.1873	0.219	225.982	99.982	4	5	-7.794	1	ska
SOHAJBB12A8C145F43	Get By (Disconnection Notice Bonus Track)	0	0	AR8ZQ9T1187FB56FE5	615161	191.29424	0	191.294	151.036	4	7	-4.985	1	ska punk
SOHAKWP12AB01841E0	Cheer Up! Smile! Nertz!	0	0.299877488	ARSDSMG1187B98CB59	625445	116.34893	0.461	113.209	112.896	4	0	-9.792	1	easy listening
SOHALYK12A8C13E218	Ghetto Curse Words (Chopped&Screwed)	1994	NA	ARV4I6F1187FB4D595	347107	120.81587	0	120.816	95.466	3	9	-10.117	1	hip hop
SOHAMPZ12AB018AB4A	When the Broken Hearted Love Again	2006	NA	ARORFIN1187FB3BE5C	814030	555.54567	0.119	545.715	130.001	4	1	-9.845	1	tribal house
SOHANQX12A8C13C2C4	Evil Hearted Ada	1971	0.661651391	ARDK87R1187B98D51C	302022	199.96689	0.293	195.274	235.405	4	4	-5.24	1	power pop
SOHANRI12AB0186668	Back to '93	2009	NA	AR9VEMN1187FB4D75B	409257	371.64363	0	365.772	93.33	1	1	-8.559	1	dubstep
SOHANSY12AB018132E	Maga Dog/ Skanky Dog (Album)	0	NA	ARW0Z9V1187B9A0699	415738	328.4371	0.106	323.111	143.85	4	7	-13.002	1	roots reggae
SOHASMZ12A8AE48671	Erased	2003	0.557313136	ARW9FP41187B98C2A7	397358	280.00608	0.154	268.225	167.997	4	7	-7.787	0	soft rock
SOHASWL12AB018352B	She's Little And She's Low	1998	NA	AR63RWN1187FB3E89A	369461	340.87138	0.369	330.35	164.387	3	4	-14.188	1	delta blues
SOHAVVY12A8C1422E6	De Onda	1998	0.49271364	AR02YGA1187B9B8AC4	344890	181.18485	0.085	178.033	121.764	3	0	-7.301	1	cumbia
SOHAXAJ12AB0187327	Are We Really Doing Your Will	0	NA	ARFCOGY1187FB454B4	572490	252.49914	0.113	247.983	139.224	4	0	-12.515	1	ccm
SOHAXFE12A8C13F057	About Last Night (LP Version)	1999	0.48456253	ARNEJAG1187FB41600	266948	241.03138	0.094	229.68	96.989	4	2	-6.297	1	teen pop
SOHAZVL12A8C142715	The Kiss: Chris & The Model Airplane	0	NA	ARLIIVS1187FB5583B	609374	289.4624	0.194	279.87	104.667	4	8	-22.104	1	chamber music
SOHBATX12A8C14009F	Here we are	0	0	ARVAE6W1187FB3CAF3	305368	184.5024	0.485	178.132	169.943	1	7	-6.986	1	post-grunge
SOHBCCE12AB0183009	Einmal reich	0	0	ARQAXT91187B99103A	500301	249.57342	0	245.545	162.006	4	0	-7.066	1	neue deutsche welle
SOHBEDZ12A8C14021D	Estoy Pensando En TA	2003	0.48456253	ARKRRTF1187B9984DA	522538	168.46322	0.276	164.653	105.459	1	0	-11.106	1	salsa
SOHBHNO12AB018662A	Pac's Break	0	NA	ARKUDRV1241B9C4453	665339	373.52444	0	366.277	104.692	5	9	-10.104	1	ghetto tech
SOHBHOE12AB01840A9	La petite boite en fer	0	0	AROJVWY1187B9A826C	409210	217.62567	2.258	203.709	63.154	4	11	-11.875	0	cabaret
SOHBIHW12AB0187243	Les Scieurs De Long	0	NA	ARYDFJA1241B9CBFF2	368962	191.65995	5.747	191.66	108.283	3	8	-16.516	1	chanson
SOHBIKA12AB01857DB	Imaginary Gangsters	0	NA	ARJRRJZ11F50C47E95	804501	137.79546	0	137.795	103.948	4	1	-7.806	0	hyphy
SOHBIKM12AB01840AF	Cabaret	2007	0	AROJVWY1187B9A826C	409210	173.13914	0.395	167.311	121.797	5	5	-6.455	0	cabaret
SOHBOGO12A8C13B8F8	Believe In Me (Clubb Mix)	2005	0.576002203	AR219DK1187FB4CEFC	109210	479.76444	0	471.899	129.993	4	11	-5.84	0	progressive house
SOHBOKB12AB018523D	Busted	2008	NA	ARBM4TC1187FB5CE98	513253	236.19873	0	227.294	167.697	3	5	-7.092	1	vocal jazz
SOHBOWM12AB018446A	Acension Final Chord Rising	2002	NA	AR1WU211187FB57E2B	409139	142.41914	8.806	132.418	128.135	4	2	-37.065	1	free improvisation
SOHBPQS12A58A7A631	Eu E Meu Coracao	1991	0.531722098	AR3THYK1187B999F1F	53673	312.05832	1.17	303.624	55.596	4	2	-22.083	1	brazilian jazz
SOHBSTB12A6D4FAE27	Woman Blue	0	0	ARI3BMM1187FB4255E	239740	305.73669	0.206	295.108	83.456	3	0	-12.28	0	electric blues
SOHBUBB12A3F1ED339	Old Fashioned Baby	0	0	ARR7YYN1187FB5C015	383845	163.10812	0.35	157.907	116.461	3	5	-10.446	0	texas blues
SOHBVHN12AB0180BA7	Electrasonic V	1990	0.327736683	ARL3VGT1187FB40E8E	512225	137.06404	0.27	125.457	118.776	4	10	-4.695	1	ska
SOHCAJI12AB017EF9A	Tanzen	0	0.557187768	AREQ9AY1187FB40E19	495819	200.09751	0.247	197.497	155.056	4	10	-3.73	1	happy hardcore
SOHCBTN12A8C134568	Don't You Know How Much I Love You	1983	NA	ARGIABO1187FB4B3B5	251858	151.37914	0	148.225	112.88	4	7	-12.581	1	country rock
SOHCCIA12AC907577F	Ad Te Clamamus Exsvles Mortva Liberi	2010	NA	ARZEWUR1187FB53DC8	785362	89.15546	4.847	79.203	90.66	3	2	-20.359	1	black metal
SOHCDBQ12A8C13D2FF	For You Mom & Dad	0	0.377819206	AR6MIU31187B994603	111868	374.17751	0.301	350.575	103.719	3	2	-16.322	0	hard bop
SOHCEBC12AB018752F	Other Side of You	2004	0	AR4QYVC1187B99985B	748788	327.47057	0	314.091	133.343	5	7	-6.152	1	trip hop
SOHCENZ12A8C13AC85	Hai Shava	1993	NA	ARH4N0N1187FB3E1F1	99987	324.51873	0.073	320.372	210.305	4	5	-11.273	1	broken beat
SOHCFNL12A8C140C2E	Daybreak	0	0	ARJEFGV1241B9C6F79	701307	328.6722	0	308.407	99.998	4	0	-7.437	1	shoegaze
SOHCGGR12A58A78585	Dedicado	0	0.265861049	ARXFQDY1187B9AAF1E	514801	227.60444	0.394	207.128	108.789	4	10	-10.369	1	male vocalist
SOHCGST12AB0185F64	Anfang Vom Ende	2003	0.215080319	ARGDY4Y1187B9A334F	714373	60.55138	0.102	60.551	96.264	3	11	-9.255	0	pop rap
SOHCLHZ12AB0181C44	Think That Love Was In Your Heart	0	NA	ARTWNNQ1187B9A15BC	463600	220.39465	0	215.15	163.937	4	7	-11.887	1	lovers rock
SOHCMZK12A6D4F8933	Two Note Swivel (Unfinished Outtake)	2005	0.629476733	ARROQSO1187B9AEB80	56715	348.78649	0.09	335.25	116.125	4	10	-12.041	1	dance rock
SOHCRES12AC3DF6BD1	Turn It Out	0	NA	ARV38M11187B99424D	786540	277.62893	0.479	266.867	97.103	4	6	-12.546	0	motown
SOHCSLO12A8C14171E	Queen Street Rag (144826)	0	0	ARJSGPI1241B9C8855	174801	188.3424	0.52	180.674	108.049	1	11	-14.043	1	gospel
SOHCSSG12A58A7CF2D	I've Been Working on the Railroad	2001	0.445454526	ARC1CJB1187B99FCA4	632827	115.82649	0.206	110.434	171.743	4	0	-15.304	1	death core
SOHCTUT12A6D4FCD56	Getaway	2008	0.494489518	AR2SGQW1187B9B9E7C	398420	187.24526	0	187.245	109.072	5	1	-5.73	1	hip hop
SOHCWLZ12AB018781C	A Boy Who Can't Talk Part 2	1984	0	AR8ZCNI1187B9A069B	358182	74.762	0	67.245	117.815	3	7	-19.121	1	new wave
SOHCYND12AF72A3CD9	Deliverance	2006	NA	AR190KO1187B9905EC	74767	190.9024	0.218	190.902	91.145	4	5	-4.531	1	post-grunge
SOHCYVK12AB017BBF2	Beautiful Brown eyes	2001	0.462643183	ARQGYP71187FB44566	493266	155.95057	0.299	144.283	109.065	1	2	-14.123	1	classic country
SOHCZJH12A8C13A73C	Ready To Go	1996	NA	AR0U44O1187B99007C	299130	303.85587	3.291	299.758	129.888	4	10	-5.306	1	europop
SOHCZTI12A8C139141	Say A Little Prayer	0	0.588922168	AR82GTS1187FB5662F	209913	235.04934	0.548	223.359	117.507	4	2	-10.562	0	country rock
SOHDAZP12AB0185D7F	Monday Morning Blues	1967	NA	ARHNCQ31187B9915DC	497021	238.94159	0.241	230.708	174.23	1	9	-23.977	1	delta blues
SOHDDHR12AB0183552	Sense And Trick	0	NA	ARBGJLS11F4C83D4B9	517488	123.66322	0	119.705	104.153	4	9	-4.633	0	thrash core
SOHDIHR12A6D4F913F	Sangha the Outcast	0	0	ARI2JSK1187FB496EF	53832	167.33995	2.792	156.328	115.124	5	0	-19.817	1	jazz funk
SOHDIVC12A6D4F8DA7	Baile Da Pesada	0	0.215080319	ARIHUOK122988F22DD	29874	188.89098	0.351	174.481	77.41	3	4	-8.239	0	batucada
SOHDLOZ12A6D223A7A	I'm On The Run	2003	0	ARGSJW91187B9B1D6B	75231	326.79138	3.175	307.908	150.243	4	10	-10.854	0	alternative rock
SOHDMZZ12AB018AC70	Smoke! Smoke! Smoke! (That Cigarette)	1947	NA	ARPFKK81187B99878D	663511	181.08036	0	178.527	142.398	4	9	-26.997	1	western swing
SOHDNUO12AB0183EC1	Bolivian Surf	1996	0.270775999	AR02YGA1187B9B8AC4	359570	180.11383	0	180.114	126.531	4	7	-6.179	1	cumbia
SOHDPIN12AC960DAC9	The Killing Of Dumbledore ("Harry Potter & The Half-Blood Prince")	0	NA	ARR46IW1187FB51C2E	505179	214.90893	4.174	203.61	93.633	5	8	-29.51	1	soundtrack
SOHDPPB12AC4687A5A	II Allegro	0	NA	ARCDLDD11F33E000A4	697559	165.66812	0	161.141	144.478	1	5	-24.877	1	electroclash
SOHDQDZ12A6D4F86E2	Love Theme From Night Of Dark Shadows (unused Version)	0	NA	ARPNJUD122BCFCB9B4	43305	116.6624	0.271	104.316	130.557	1	7	-27.942	1	psychobilly
SOHDREN12A6D4F89EC	I Love The Life I'm Living	1993	0	ARPEUYM1187FB4A97A	46489	153.67791	0.409	146.042	93.77	1	10	-14.234	1	harmonica blues
SOHDSGQ12A8C141B05	Tired Of You Clowning	0	0	ARFZNR41187B990AF7	269850	192.02567	0.431	186.572	82.654	5	0	-13.178	1	piano blues
SOHDSWD12A58A7AB28	As Long As I Know	0	0	ARXYLFK1187B9B494D	554260	253.59628	0	244.802	139.992	4	0	-12.813	1	ccm
SOHDTLT12AB0183F06	Tragedy in Blue	2004	0	AR4QYVC1187B99985B	748788	299.98975	0	294.214	122.829	4	1	-6.573	1	trip hop
SOHDWVO12A8C13E740	45 Pounds	2007	NA	AR7XK9K1187B9B1864	244917	251.81995	6.769	242.242	104.819	4	5	-9.711	1	stoner metal
SOHDWYM12A8151AF55	Fig Leaf Rag  (LP Version)	1994	NA	AR76YOD1187FB46B24	129766	282.09587	0	267.825	128.251	1	10	-25.038	1	ragtime
SOHDXPG12AAA8C5AE7	Lioraras	0	0	ARZXMYV1187FB5B99B	431568	226.58567	0.16	220.473	115.021	4	6	-6.195	0	flamenco
SOHDZDZ12A6D4F7238	Crawlspace	2004	NA	ARLHO5Z1187FB4C861	21631	173.60934	0	161.64	108.013	4	1	-6.601	1	hip hop
