"Url";"Titulo";"Descripcion";"Tipo";"Idioma"
"http://www.toysrus.es/product/index.jsp?productId=78664361";"Alcatel - Vigilabebés Baby Link 710";"Comprar Alcatel - Vigilabebés Baby Link 710 - ¡Una pantalla alta definición para vigilar al bebé!  El Baby Link 710 tiene numerosas funciones y es muy sencillo de usar.  Incorpora una gran pantalla para vigilar al bebé con imágenes de alta definición (pantalla de 2,8"" (7,11 cm), LCD color 320x240 píxeles). Para un confort máximo, la cámara de la unidad del bebé está teledirigida con visión diurna y nocturna.  Muy práctico: ¡Podrá escuchar e incluso hablar con el bebé.  Para vigilar al bebé, podrá elegir entre 3 modos:  modo sonoro de alta calidad (Pure Sound) modo visual en el que no es necesario activar el sonido y podrá ver la intensidad de los llantos gracias a indicadores luminosos modo vibración. O, si se quiere más tranquilidad, se puede activar la función Silencio Parcial que capta y transmite solamente los sonidos más intensos.  La función Vox permitirá programar la pantalla de forma que se active cuando la unidad del bebé detecta sonidos, y esto incluso si la pantalla está apagada manualmente. Con el fin de realizar ahorros de energía, la pantalla se apaga automáticamente cuando no se detecta ningún sonido por parte de la unidad del bebé.  El Baby Link 710 incorpora alertas de temperatura para ayudar a mantener una temperatura idónea en la habitación del bebé.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=60000501";"Patrulla Canina - Lámpara de la Patrulla Canina";"Comprar Patrulla Canina - Lámpara de la Patrulla Canina - Patrulla Canina - Lámpara de la Patrulla Canina. Chase el famoso perro de la serie Patrulla Canina acompañara a los mas pequeños de la casa en sus noches. Cuenta con un apagado automático a los 15 min de haber sido encendida. Funciona con 3 pilas AAA. Pilas de demostración incluidas. Edad recomendada + 3 años.  La Patrulla Canina es una serie protagonizada por 6 heroicos cachorros: Chase, Marshall, Rocky, Zuma, Rubble y Skye, que son entrenados y dirigidos por Ryder, un niño de 10 años que los rescató y les enseñó a utilizar sus habilidades para ayudar a los demás, formando la Patrulla Canina.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56344361";"Asalvo - Barrera de Cama 90 cm";"Comprar Asalvo - Barrera de Cama 90 cm - Asalvo - Barrera de cama 90 cm gris, con sistema de seguridad: correas extensibles para impedir el desplazamiento de la barrera. Abatible. No es necesario extraerla para hacer la cama. Desmontable. Fácil instalación debajo del colchón. Medidas: 90 x 43,5 cm, aproximadamente.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=48297661";"Tortuga Infantil Ocean";"Comprar Tortuga Infantil Ocean - La Tortuga tranquila, de color lila, que acompaña al bebé durante la noche. Proyecta una luz ""mágica con efecto de las olas del mar"" a la vez que emite sonidos relajantes y calmados. Reproduce 2 sonidos. Se puede ajustar el brillo mediante un botón. ¡Luz calmante y sonidos tranquilizantes para la rutina de dormir! Dimensiones: 25 x 10 x 15 cm, aproximadamente.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=45058361";"Miniland - Vigilabebés Digimonitor 2.4";"Comprar Miniland - Vigilabebés Digimonitor 2.4"" Plus - El vigilabebés de vídeo y audio digimonitor 2.4"" plus de  Miniland Baby  ofrece la máxima calidad de imagen y sonido, así como el acceso a múltiples funcionalidades en un dispositivo avanzado, de reducidas dimensiones y fácil de llevar a cualquier lugar.  Ideal para llevar por toda la casa gracias a sus reducidas dimensiones y largo alcance. Activación por sonido con nivel de sensibilidad ajustable.  Visión nocturna para ver al bebé incluso con la habitación completamente a oscuras.  La pantalla plana y el panel frontal táctil facilitan la sujeción del vigilabebés con una sola mano.   Características :  Accesible desde cualquier lugar con conexión a Internet: Con la aplicación eMyBaby se puede ver al bebé a través del ordenador, tablet o Smartphone. Vigilabebés totalmente portable y de gran alcance: Gracias a la batería recargable de la unidad de los padres y al alcance de 250 metros. Reducidas dimensiones y panel frontal táctil: Su reducido tamaño y su panel frontal táctil convierten al digimonitor 2.4"" plus en un vigilabebés muy cómodo y fácil de utilizar. Gran calidad de imagen y múltiples funcionalidades: visión nocturna automática, bidireccionalidad, zoom, volumen de cámara ajustable, 5 melodías 4 canales para conectar hasta 4 cámaras: Puede vincularse con hasta 4 cámaras. Además, permite ver simultáneamente la imagen de 2 de ellas. Activación por sonido con nivel de sensibilidad ajustable: La sensibilidad del digimonitor 2.4"" plus se puede ajustar a los hábitos del bebé. Todos los horarios controlados: digimonitor 2.4"" plus ofrece alertas para la hora de las comidas del bebé, el cambio de pañales, dar la medicina y para el control de las horas de sueño. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=89148191";"Babies R Us - Pack 10 Baberos Blancos";"Comprar Babies R Us - Pack 10 Baberos Blancos - Babies R Us - Pack 10 baberos blancos, de algodón 75% y 25% de poliéster. Un pack de 10 prácticos baberos que sólo se puede encontrar en Babies R Us. Son fáciles de limpiar, pueden lavarse a máquina y secarse a baja temperatura. Edad recomendada + 0 meses.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=89148101";"Babies R Us - Trona Portátil Azul";"Comprar Babies R Us - Trona Portátil Azul - Babies R Us - Trona Portátil Azul, una trona de mesa con cinturón de seguridad ajustable y cinta para sujetar de forma segura a la silla. Es fácil de usar y limpiar. Una trona portátil que solo se puede encontrar en Babies R Us. Edad recomendada: +18 meses.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=15352771";"Babies R Us - Reductor de Baño Osito";"Comprar Babies R Us - Reductor de Baño Osito - El  Babies R Us - Reductor de Baño Osito  es un adaptador de WC que sólo se puede encontrar en Babies R Us. El reductor de color blanco y con el dibujo de un osito se adapta a la mayoría de los asientos de WC de adultos e incluye parte anti-salpicaduras y partes de goma para mayor seguridad y comodidad. Facilita el paso del orinal al WC. No requiere montaje y es fácil de limpiar.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=60825551";"Asalvo - Silla de Auto Risus Street Grupo 0+";"Comprar Asalvo - Silla de Auto Risus Street Grupo 0+ - La Silla de Auto Grupo 0+ Risus Street ofrece la máxima seguridad y protección en carretera. El cojín cervical integrado proporciona un buen apoyo para el bebé, y la base ligeramente redondeada agrega un movimiento de balanceo suave.   Características:    Asa de transporte anatómica. Reductor. Bolsillo trasero. Arnés de 3 puntos con protectores. Desenfundable y lavable. Textiles super acolchados. Poliéster. Material de la estructura: Plástico. Lavado: Lavado a mano y con agua fría.    Medidas asiento:   47 x 52 x 69 cm, aproximadamente. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=60802211";"Nania - Silla Auto Twist Negro Gris Grupo 0+ - 1 (Hasta 18kg)";"Comprar Nania - Silla Auto Twist Negro Gris Grupo 0+ - 1 (Hasta 18kg) - Nania - Silla Auto Twist Negro Gris Grupo 0+ - 1 (Hasta 18kg), una silla auto pivotante 360&deg; con varias posiciones de reclinado. La funda extraíble y lavable. Del grupo 0+/1 y con la homologación ECE R 44/04 es apta para niños desde el nacimiento hasta 18 kg, aproximadamente.  Características:  Base con sistema Lock off integrado que facilita el montaje y la utilización. La base es bloqueable. Asiento giratorio 360&deg; que permite instalar fácilmente al niño. Reclinable con 4 posiciones. Arnés de seguridad de 5 puntos con doble ajuste, regulador centralizado y protección de cinturón y cierre. Protección contra impactos laterales. Reductor para recién nacido.  Instalación: Se instala con cinturón de 3 puntos del vehículo.  De 0 à 9 kg, se instala en el asiento trasero del vehículo, de espaldas a la carretera. (Si se utiliza en el asiento delantero, tiene de ser de espaldas a la caretera y con el airbag desactivado). A partir de 9 kg, se instala en el asiento traseros del vehículo y frente a la carretera.    ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=60551271";"Casualplay - Silla Auto Bicare Fix Grupo 0-1 (Hasta 18 kg)";"Comprar Casualplay - Silla Auto Bicare Fix Grupo 0-1 (Hasta 18 kg) - Casualplay - Silla Auto Bicare Fix Grupo 0-1 (Hasta 18 kg), una silla auto con base Isofix, para niños de 0 a 18 kg. Incluye arnés de 5 puntos, elementos internos de absorción de impacto, acolchado exterior y sistema Airflow que favorece una mejor sujeción. Puede ir de espaldas al sentido de la marcha hasta los 18 kg. Se cambia el sentido de la marcha con un simple mecanismo integrado en la base.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=60551261";"Silla Auto Beat Fix Casualplay Grupo 1-2 (De 9 a 25kg)";"Comprar Silla Auto Beat Fix Casualplay Grupo 1-2 (De 9 a 25kg) - La silla de Auto Beat Fix de Casualplay color azul Stell tiene sistema Isofix. Es valida desde 9 kg hasta 25 kg en el sentido de la marcha con sistema Isofix homologado. Incorpora de serie el tercer punto Top Tether. Opcionalmente, puede tener el tercer punto ""Support Leg"".  Su sistema Isofix aporta una mayor seguridad a la Beat Fix hasta los 18 kg (4 años) y se usa el arnés de 5 puntos. A partir de 15 kg, se usa el cinturón del vehículo por encima de la silla de auto como si fuera un adulto. Zona del cabezal reclinable regulable en altura. Medidas Asiento: 45 x 63 x 51 cm. 5 Posiciones de reclinado.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=60343031";"Play - Silla Auto Scout Grupo 0+-1-2 (De 0 a 25 kg)";"Comprar Play - Silla Auto Scout Grupo 0+-1-2 (De 0 a 25 kg) - Play - Silla Auto Scout Grupo 0+-1-2 (De 0 a 25 kg), una silla para el coche reclinable y envolvente, homologada bajo la normativa R44/04 para niños hasta los 25 kg. Con gran coeficiente de protección lateral, incluye arnés de seguridad de 5 puntos con ajustador central y adaptador de tamaño para el Grupo 0+.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=59997541";"Kindcomfort - Silla Auto Kit Grupo 0-1 (De 0 a 18kg)";"Comprar Kindcomfort - Silla Auto Kit Grupo 0-1 (De 0 a 18kg) - Silla convertible que tiene la ventaja de servir como silla de recién nacido que luego se adapta al crecimiento.  Combina las funciones de capazo de seguridad, utilizado en el sentido contrario a la marcha (grupo 0, del nacimiento a los 10 kg), y como asiento de grupo 1 que mira hacia adelante (9 kg - 18 kg).  2 Posiciones de reclinado para un viaje aún más confortable. Además, dispone de un adaptador de reclinado extra para grupo 0+, que proporciona la posición en viaje idónea para el bebé.  Para el grupo 0, esta silla puede instalarse en la bancada trasera, en sentido contrario a la marcha del vehículo.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=59997381";"Joie - Silla Auto Gemm Grupo 0+";"Comprar Joie - Silla Auto Gemm Grupo 0+ - Joie - Silla Auto Gemm Grupo 0+, una silla auto para usar a contramarcha y para niños hasta los 13 kg.  Características:  Arnés de seguridad de 5 puntos, ajustable y con protectores Protección contra impactos laterales Varias posiciones Reductor para recién nacido Asa de transporte ergonómica Capota retráctil y extraíble Funda extraíble y lavable a máquina  ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56479571";"Nania - Silla Auto Maxim Eco Grupo 0-1 (De 0 a 18Kg)";"Comprar Nania - Silla Auto Maxim Eco Grupo 0-1 (De 0 a 18Kg) - Silla Auto Maxim Eco Grupo 0-1 (De 0 a 18Kg), para niños hasta los 3 años, aproximadamente. Para su instalación, es necesario un cinturón de seguridad. Dispone de un arnés integrado de 5 puntos, para una máxima sujeción y protección. Es ligera y fácil de trasladar gracias a su asa rígida. 5 Posiciones de inclinación. Funda extraíble y lavable. Homologación ECE R 44/04.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56344521";"Cybex - Silla Auto Juno-fix Gris Grupo 1 (Hasta 18 kg)";"Comprar Cybex - Silla Auto Juno-fix Gris Grupo 1 (Hasta 18 kg) - Silla Auto Cybex Juno-fix - Grupo 1, Gris Oscuro, con conectores Isofix que incorpora un cojín de seguridad. Un sistema parecido a un airbag hinchado, que distribuye las fuerzas del impacto y las neutraliza ofreciendo la máxima seguridad en comparación con los sistemas tradicionales de arnés de 5 puntos.   Reclinado para un perfecto descanso del niño. Fácilmente desenfundable y lavable a máquina a 30&deg;C. Reposacabezas ajustable en 8 posiciones. Sistema de doble L.S.P. (Protección lineal en impactos laterales). Conectores Isofix para una mayor estabilidad y seguridad. Cojín de seguridad ajustable de 5 posiciones. Sistema de sujeción: cinturón del vehículo y conectores Isofix. Los conectores pueden plegarse de forma sencilla haciendo la silla compatible con los automóviles que no llevan Isofix. Regulable en altura en 8 posiciones (61 - 66 cm.). Material chasis: 100 % poliamida y polipropileno. Tapizado poliéster con relleno viscoelástico. Tejido transpirable y protector de los rayos UV.   Medidas asiento : 55 x 66 x 40 cm. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56344421";"Bébé Confort - Silla Auto Iseos Isofix Grupo 1 (Hasta 18 Kg)";"Comprar Bébé Confort - Silla Auto Iseos Isofix Grupo 1 (Hasta 18 Kg) - Silla Auto Bébé Confort Iseos Isofix. El sistema Isofix ofrece una seguridad excepcional y permite fijar la silla de auto Bébé Confort Iseos Isofix directamente a la carrocería del automóvil. La base cuenta con un indicador que te confirma cuándo la silla Bébé Confort Iseos Isofix está correctamente instalada. Puede también instalarse con un cinturón de seguridad de 3 puntos.   Máxima seguridad gracias al sistema de protección lateral Safe Side. 2 Posibles métodos de instalación: usando un cinturón de seguridad del automóvil o el sistema Isofix. Modulo Safe Confort: máximo confort, ajuste perfecto en anchura y reclinación. La silla se puede reclinar suavemente para ofrecer una mayor comodidad en la posición de descanso. Sistema universal Isofix. Máxima seguridad en tan sólo 3 rápidos pasos. 2 Conectores Isofix. Cinturón anti-basculación Top Tether. Indicador que confirma que la silla está correctamente instalada. Sistema para soltar los conectores simultáneamente. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56344411";"Bébé Confort Silla Auto Axissfix I-Size (61-105 cm) para el Grupo 0+/1";"Comprar Bébé Confort Silla Auto Axissfix I-Size (61-105 cm) para el Grupo 0+/1 - Silla giratoria 360&deg; Bébé Confort AxissFix. La silla gira 360&deg; para colocar al niño en el auto de forma cómoda y segura.   Bébé Confort Silla Auto Axissfix I-Size (61-105 cm) para el Grupo 0+/1. De espaldas a la marcha hasta los 2 años, aproximadamente. Sistema Isofix con Top Tether: fácil instalación en el coche. Cabezal con material absorbe impactos y protección extra en caso de impacto lateral.   Máxima facilidad de uso.  Asiento giratorio 360&deg;: Mayor facilidad para sacar y sentar al niño en el coche. Ajuste simultaneo del arnés y del cabezal. Pantalla central para seleccionar el sentido de la marcha. Indicador de altura: ayuda a saber cuándo es el momento de cambiar de sentido de la marcha. Ganchos en arnés: mantiene los arneses abiertos mientras poner al niño en la silla. Funda lavable en lavadora a 30&deg;.   Gran confort.  Cabezal regulable en 7 posiciones. 4 Posiciones de reclinado en ambos sentidos. Asiento muy confortable: determinadas áreas (cabezal, asiento y respaldo) están reforzadas, aportando extra confort.   General  De espaldas a la marcha desde los 61-87cm (a partir de los 4 meses aproximadamente hasta los 2 años).  De cara la marcha desde 76 cm hasta los 105 cm (desde los 15 meses hasta los 4 años aprox.). Su diseño compacto es perfecto para coches pequeños. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56344401";"Bébé Confort - Silla Auto Pebble Plus - Grupo 0+-1 (Hasta 18 kg)";"Comprar Bébé Confort - Silla Auto Pebble Plus - Grupo 0+-1 (Hasta 18 kg) - Bébé Confort Silla Auto Pebble Plus I-Size (0-75cm) para el Grupo 0+. Abraza al bebé ofreciendo una excelente seguridad y gran comodidad.   Seguridad I-Size (la normativa de seguridad mejorada ofrece una seguridad adicional para cabeza y cuello). Instalación en sentido contrario a la marcha. Combinable con la familia 2Way (hasta los 4 años). Homologada para uso en avión. Cómodo Cojín Reductor, ofrece una mejor sujeción y posición de descanso al recién nacido. Material absorbe-impactos, en la parte superior de la silla aporta un mayor confort y más seguridad en impactos laterales. Instalación: se instala con Cinturón de seguridad de 3 puntos; se instala con Isofix. Ajustable en altura: 37,5 cm - 56 cm. Compatible con todos los cochecitos de Bébé Confort, Quinny y otras marcas.    Medidas Asiento : 44 x 56 x 67 cm. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56344391";"Maxi-Cosi Silla Auto Cabriofix Grupo 0+ (0-13 Kg)";"Comprar Maxi-Cosi Silla Auto Cabriofix Grupo 0+ (0-13 Kg) - Maxi-Cosi Cabriofix Concrete Grey fue la primera silla de auto grupo 0+ en conseguir las 5 estrellas en el test de seguridad y, además, fue considerada la mejor por el test de consumidores y usuarios Europeo. Añade a los más altos niveles de seguridad gracias al sistema de protección lateral , su ligereza y su facilidad para cambiar del coche a cualquier Silla de Paseo Bébé Confort o Quinny, también compatible con otras marcas.   Instalación en sentido contrario a la marcha. Aporta un mayor confort gracias a su acolchado adicional y un reductor para los recién nacidos. Instalación: se instala con cinturón de seguridad de 3 puntos. Se instala con Isofix (Base FamilyFix o Base EasyFix). No reversible, sólo en sentido contrario a la marcha. Altura regulable: 40 - 57 cm.    Medidas Asiento : 44 x 57 x 71 cm. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56344311";"Nurse - Be Cool - Silla Auto Twist con Base Isofix Grupo 0-1 (Hasta 18 kg)";"Comprar Nurse - Be Cool - Silla Auto Twist con Base Isofix Grupo 0-1 (Hasta 18 kg) - Nurse - Be Cool - Silla Auto Twist con Base Isofix Grupo 0-1 (Hasta 18 kg), una silla auto de fácil instalación, con estructura de acero y polipropileno y base Isofix de 3 puntos. La base Isofix tiene conectores retráctiles, tercer punto de pata y regulación frontal de los anclajes Isofix. Permite la posición contramarcha desde el nacimiento hasta los 18 kg y la posición de cara a la marcha desde los 9 a los 18 kg. Incluye arnés de 5 puntos ajustable y reductor textil para recién nacidos con tapizado 3D para mayor confort. El cabezal es regulable. Dimensiones: 119 x 42 x 62,5 cm. Edades recomendadas: desde el nacimiento hasta los 4 años, aproximadamente (18 kg).";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=56339861";"Chicco - Silla Auto Seat Up 012 Red Grupo 0+-1-2 (De 0 a 25 kg)";"Comprar Chicco - Silla Auto Seat Up 012 Red Grupo 0+-1-2 (De 0 a 25 kg) - Chicco - Silla Auto Seat Up 012 Red Grupo 0+ 1-2 (De 0 a 25 kg), para niños de 0 a 6 años, aproximadamente. Se adapta a medida que el niño crece.  Características:  Homologada según la normativa ECE R44/04 para desplazamientos en coche de niños desde el nacimiento hasta los 25 kg de peso. Instalación grupo 0m+ en sentido contrario a la marcha. Reductor para los primeros meses (9kg). Instalación de seguridad Isofix y Top Thether, o con el sistema de instalación de 3 puntos con el cinturón. Tres posiciones de reclinado. Reposacabezas y arnés ajustables simultáneamente. Dimensiones: 44 x 63,5 x 53 cm (altura x anchura x profundidad). Peso máximo soportado: 25 kg.  ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=53903911";"Bebé Due - Silla Auto Kide More Grupo 0+/1";"Comprar Bebé Due - Silla Auto Kide More Grupo 0+/1 - El modelo Kide es para el grupo 0+/1 con Isofix. Destaca por su diseño atractivo, su confort y por la máxima protección y seguridad para el bebé.  Desde el nacimiento hasta los 18 kg, (aproximadamente).  3 Posiciones de reclinado. Protección contra impactos laterales. Reposacabezas regulable con una sola mano.  ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=47633181";"Chicco - Silla Auto Eletta Comfort Negro - Grupo 0+/1";"Comprar Chicco - Silla Auto Eletta Comfort Negro - Grupo 0+/1 - Silla auto homologada para el transporte en el coche para el Grupo 0+ / 1, a partir del nacimiento hasta los 18 kg. Equipada con una almohada reductora en malla transpirable, proporciona al bebé (hasta 6 kg) una posición horizontal de la columna vertebral. El asiento es ajustable en 4 posiciones. Los protectores laterales aseguran a los niños viajes seguros y cómodos. Su uso es ideal hasta 13 kg (Grupo 0 +). La silla auto Eletta de Chicco se instala en la posición contraria a la marcha, pero de 9 a 18 kg debe instalarse en el sentido de la marcha. El anclaje es fácil, intuitivo y rápido.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=47145441";"Nania - Silla Auto Cosmo Isofix Grupo 1 (De 9 a 18Kg)";"Comprar Nania - Silla Auto Cosmo Isofix Grupo 1 (De 9 a 18Kg) - Nania - Silla Auto Cosmo Isofix Grupo 1 (De 9 a 18Kg), una silla auto con sistema Isofix universal para niños de 9 meses hasta los 3 o 4 años, aproximadamente, de 9 a 18 kg. Se instala en el asiento trasero del coche y en el sentido de la marcha. Tiene arnés de 5 puntos y es regulable en altura en 3 posiciones. El arnés es regulable en 2 posiciones (altura de los hombros). Con el certificado ECE R44/04. Incluye reductor para los niños más pequeños y protectores de arnés.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=47145431";"Nania - Silla Auto Cosmo Grupo 0-1 (De 0 a 18kg)";"Comprar Nania - Silla Auto Cosmo Grupo 0-1 (De 0 a 18kg) - Silla Auto Cosmo Grupo 0-1 (De 0 a 18kg). Silla auto homologada desde el nacimiento hasta 18 kg. Montaje y utilización muy simple y rápida por el hecho de su base con sistema &laquo;Lock off&raquo; integrado. Protección contra los golpes laterales integrado. Reductor de profundidad para los más pequeños. Doble regulador de arnés al hombro. Protección de cinturón y cierre. Reposa cabeza con protección de choques laterales SP Side Impact.   Instalación : De 0 à 9kg en la parte de adelante del vehículo de espaldas a la carretera con el airbag desactivado. A partir de 9kg en la parte de atrás del vehículo frente a la carretera.  Modo de fijación : Con cinturón de 3 puntos del vehículo.  Silla reclinable : 5 posiciones.  Cojín reductor : Doble  Arnés : 5 puntos con regulador centralizado. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=46024861";"Cybex - Silla Auto Aton Grupo 0+ (Hasta 13 kg)";"Comprar Cybex - Silla Auto Aton Grupo 0+ (Hasta 13 kg) - Cybex - Silla Auto Aton Grupo 0+ (Hasta 13 kg), para bebés desde el nacimiento hasta los 13 kg, aproximadamente, incluye reductor para recién nacido.  Características:  Estructura absorbente Muy ligera Adaptable a las sillas de paseo Cybex Homologada pela el automóvil Ganadora del Test Europeo 2009 en el Grupo 0+ y premiada por Which? &#39;Best Buy&#39;  ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=46024821";"Winnie The Pooh - Silla Auto Grupo 0-1 (Hasta 18 Kg)";"Comprar Winnie The Pooh - Silla Auto Grupo 0-1 (Hasta 18 Kg) - Winnie The Pooh - Silla Auto Grupo 0-1 (Hasta 18 Kg), para niños hasta los 3 años, aproximadamente, incluye reductor para los primeros meses.  Características:  Respaldo reclinable Arnés ajustable Funda acolchada, extraíble y lavable  ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=45057871";"Joie - Silla Auto Stages Grupo 0+-1-2 (De 0 a 25 kg)";"Comprar Joie - Silla Auto Stages Grupo 0+-1-2 (De 0 a 25 kg) - Joie - Silla Auto Stages Grupo 0+-1-2 (De 0 a 25 kg), para niños de 0 a 7 años (0 a 25 kg), aproximadamente.  Características:  Reclinable a contra-marcha y en sentido de la marcha Protección contra impactos laterales El arnés y reposacabezas se ajustan con una sola mano Compartimento para ocultar el arnés cuando se usa como grupo 2  ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=44693681";"Kindcomfort - Silla Auto Grupo 0+-1-2 (De 0 a 25 kg)";"Comprar Kindcomfort - Silla Auto Grupo 0+-1-2 (De 0 a 25 kg) - La Silla Auto Multimax Kindcomfort Grupo 0+/1-2 es una silla auto, con sistema de retención infantil que tiene la ventaja de servir como silla de recién nacido y que se adapta al crecimiento del niño. Combina las funciones de capazo de seguridad, utilizado en el sentido contrario a la marcha (grupo 0+, del nacimiento a los 13 kg), y como asiento de grupo 1-2 que mira hacia adelante (9 kg - 25 kg).   Reclinable Silla reclinable para su uso como Grupo 0.   Protección lateral Protección lateral reforzada, para mayor seguridad del niño ante impactos laterales.   Arnés regulable Arnés regulable, para adaptarlo al tamaño del niño según vaya creciendo.   Tapicería desmontable Tapicería desmontable para su limpieza y mantenimiento. ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=43894201";"Nurse - Silla Auto Box Grupo 0-1 Be Cool Gris";"Comprar Nurse - Silla Auto Box Grupo 0-1 Be Cool Gris - Nurse - Be Cool - Silla Auto Grupo 0-1 Box Gris (Hasta 18 kg), una silla para niños de 0 a 18 kg. Cuando Grupo 0+, tiene posición adicional de reclinado y se debe instalar en sentido contrario de la marcha.  Características:  Reclinable con una sola mano: en 4 posiciones para el Grupo 1 y una posición adicional para el Grupo 0+ Sistema SPS: protección lateral Arnés de 5 puntos integrado y con 5 posiciones adaptables a la altura del niño Estructura de Polipropileno integrado Relleno 3D para un mayor confort y mejor absorción de impacto  Fácil de instalar en el coche usando el cinturón de 3 puntos.  ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=84638201";"Graco - Silla Auto Milestone Grupo 0+-1-2-3 (De 0 a 36 kg)";"Comprar Graco - Silla Auto Milestone Grupo 0+-1-2-3 (De 0 a 36 kg) - Graco - Silla Auto Milestone Grupo 0+/1/2/3 (De 0 a 36 kg). La única silla de coche valida desde el nacimiento hasta los 36 Kg. Desde el nacimiento hasta los 12 años, aproximadamente.   Características:   10 posiciones en altura 4 posiciones de reclinación Protección contra impactos laterales Tejido removible y lavable a máquina Apoya vasos o apoya biberones Rápida y sencilla instalación Peso: 8,6 Kg ";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=78664261";"Kindcomfort - Silla Auto KET Gr. 1/2/3 (De 9 A 36Kg)";"Comprar Kindcomfort - Silla Auto KET Gr. 1/2/3 (De 9 A 36Kg) - La silla KET 123 es muy fácil de instalar gracias a su sistema Isofix combinando. Con el sistema antirrotacional Top tether. Puede ser utilizada desde aproximadamente los 9 meses hasta los 12 años de edad. Cuando el niño tiene entre 3 y 4 años se retira el arnés de la silla y se emplea como una de grupo 2/3.   Side Impact Protection System  Son unas almohadillas que actúan recibiendo y absorbiendo parte de la energía que se produce en caso de impacto lateral.   Cabezal y respaldo reforzados  El sistema de refuerzo EPS en la zona de los hombros y la cabeza actúa como un escudo.   Posiciones de reclinado  Para mayor comodidad, la silla cuenta con 3 posiciones de reclinado que acomodan la silla en cada momento.   Reposacabezas ajustable  El reposacabezas junto con los arneses se regulan en altura adaptándose al crecimiento.";"product";"es_ES"
"http://www.toysrus.es/product/index.jsp?productId=60825531";"Be Cool - Silla Auto Thunder Gris/Negro Grupo 1-2-3 (De 9 a 36 Kg)";"Comprar Be Cool - Silla Auto Thunder Gris/Negro Grupo 1-2-3 (De 9 a 36 Kg) - La Be Cool - Silla Auto Thunder Gris/Negro Grupo 1-2-3, que cubre todos los grupos. Comodidad y seguridad para el bebé.   Características:    Silla de Auto para niños de 9 a 36 Kg. Estructura de Polipropileno. Uso únicamente en el sentido de la marcha. SPS (protección lateral). Arnés multiposición con cabezal ajustable. 4 Posiciones de reclinado con una sola mano. Fácil de instalar en el coche usando el cinturón de 3 puntos. Homologado según normativa vigente ECE R44/04. Grupo 2/3 sin arnés. SPS (Side Protection System). Posiciones de Reclinaje. Fácilmente desenfundable y lavable a máquina a 30&deg;C. Altura regulable: 64 - 69 cm.    Medidas asiento:   46 x 69 x 43,5 cm, aproximadamente. ";"product";"es_ES"
